cell,cycle,capacity_Ah_raw,capacity_Ah,nominal_capacity_Ah,soh_pct,subgroup,major_group,source_file
Tongji1_CY45-05_1--2,497,2.7064912943455672,2.7062682248974204,3.5,77.32194928278344,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,498,2.705730663850096,2.705416571594998,3.5,77.29761633128565,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,499,2.704965717450493,2.704542405563893,3.5,77.27264015896837,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,500,2.704147561232371,2.7036749352596012,3.5,77.24785529313147,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,501,2.703015973788928,2.7027983275673537,3.5,77.22280935906724,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,502,2.70197503732205,2.7019215278630724,3.5,77.19775793894493,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,503,2.700820160175103,2.701050519614388,3.5,77.17287198898251,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,504,2.700059230784238,2.7001852516021128,3.5,77.14815004577464,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,505,2.699218154079184,2.699286458500701,3.5,77.12247024287717,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,506,2.698220548065726,2.6984032098616257,3.5,77.09723456747501,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,507,2.697185504379881,2.6975343576409494,3.5,77.07241021831284,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,508,2.696585431995035,2.696667198818472,3.5,77.04763425195634,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,509,2.696104404366862,2.695791138119943,3.5,77.02260394628408,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,510,2.694908550918238,2.6949341928232027,3.5,76.99811979494864,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,511,2.693767200419244,2.6940559743298724,3.5,76.97302783799636,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,512,2.692940764611138,2.6931849810831356,3.5,76.94814231666102,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,513,2.691911315366478,2.692331875426215,3.5,76.92376786932041,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,514,2.6913455786507154,2.691488400646336,3.5,76.89966858989533,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,515,2.6905462516872833,2.690641399500462,3.5,76.87546855715605,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,516,2.6899963589587412,2.6898205032588094,3.5,76.85201437882313,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,517,2.688941842073838,2.6890021267522335,3.5,76.82863219292096,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,518,2.688362141657173,2.6881698898879356,3.5,76.80485399679817,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,519,2.68761260747016,2.6873299190189313,3.5,76.78085482911231,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,520,2.6864522266456428,2.6864903153099005,3.5,76.75686615171144,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,521,2.685474938892146,2.6856394665534316,3.5,76.7325561872409,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,522,2.685265398862849,2.6847888978340744,3.5,76.7082542238307,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,523,2.684132159957544,2.6839459897476994,3.5,76.68417113564855,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,524,2.683200099451362,2.683077058902349,3.5,76.65934454006711,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,525,2.6822738385020597,2.6821977013720244,3.5,76.6342200392007,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,526,2.681508338090956,2.6813269587113644,3.5,76.60934167746755,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,527,2.680441362678223,2.6804807293132873,3.5,76.58516369466534,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,528,2.6797684855546042,2.679618395410521,3.5,76.56052558315774,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,529,2.678862169667696,2.6787523602705687,3.5,76.53578172201625,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,530,2.677698190912817,2.6778892430371073,3.5,76.51112122963163,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,531,2.676816161442327,2.6770219017578594,3.5,76.48634005022454,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,532,2.6761255132638913,2.676162050644793,3.5,76.46177287556552,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,533,2.674776185423857,2.675317615276054,3.5,76.4376461507444,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,534,2.67394435517741,2.674474467211204,3.5,76.4135562060344,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,535,2.673541891652832,2.6736138632739865,3.5,76.3889675221139,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,536,2.672731920913764,2.6727186772900513,3.5,76.36339077971574,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,537,2.67175413652398,2.671826000664868,3.5,76.33788573328194,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,538,2.670841216631536,2.670921869514683,3.5,76.31205341470523,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,539,2.6700243107478823,2.6700020926276418,3.5,76.28577407507548,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,540,2.6689474576620853,2.669130502536813,3.5,76.26087150105181,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,541,2.668508576291096,2.66822589114135,3.5,76.23502546118142,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,542,2.667685698078477,2.6673181152092975,3.5,76.20908900597992,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,543,2.666871152459718,2.6663875858825317,3.5,76.18250245378661,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,544,2.665880092639296,2.66545694161193,3.5,76.15591261748372,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,545,2.665117641449246,2.664523815719593,3.5,76.12925187770267,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,546,2.664008290279809,2.6635990767432727,3.5,76.1028307640935,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,547,2.662957294480525,2.662679986282705,3.5,76.07657103664872,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,548,2.661774296473523,2.6617545493905697,3.5,76.0501299825877,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,549,2.660730148614636,2.660837355003202,3.5,76.02392442866291,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,550,2.6592074225265843,2.659914015593033,3.5,75.99754330265809,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,551,2.658221895129392,2.658973959384845,3.5,75.9706845538527,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,552,2.6571630568991402,2.6580326510407253,3.5,75.94379002973501,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,553,2.657099879724531,2.6570753235090008,3.5,75.91643781454287,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,554,2.6561888973025147,2.6561194579286904,3.5,75.88912736939116,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,555,2.655152416837022,2.6551717966247663,3.5,75.86205133213618,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,556,2.654337462155763,2.6542133264695895,3.5,75.8346664705597,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,557,2.652818273682588,2.6532656267409567,3.5,75.8075893354559,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,558,2.652301723183999,2.6523599931899446,3.5,75.78171409114127,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,559,2.651303562791209,2.651445861215824,3.5,75.75559603473782,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,560,2.65080596505317,2.650517537358072,3.5,75.72907249594492,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,561,2.650035703280708,2.6496037589146275,3.5,75.70296454041794,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,562,2.649014957353927,2.6486869832577673,3.5,75.67677095022192,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,563,2.648128949297959,2.6477706805629357,3.5,75.65059087322673,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,564,2.6470885691156703,2.6468553330098934,3.5,75.62443808599696,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,565,2.6459853010959202,2.6459321856501075,3.5,75.59806244714594,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,566,2.644713002131889,2.6449944630990694,3.5,75.57127037425913,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,567,2.6439776643337676,2.644051355529935,3.5,75.54432444371243,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,568,2.6427867850191253,2.643072721485714,3.5,75.5163634710204,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,569,2.641631633827312,2.642085080997018,3.5,75.48814517134338,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,570,2.641399980586887,2.6410809985933006,3.5,75.45945710266574,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,571,2.640552706664089,2.640092422413534,3.5,75.4312120689581,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,572,2.639360275375705,2.639111587101623,3.5,75.40318820290351,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,573,2.638661390702175,2.638132399862998,3.5,75.37521142465708,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,574,2.637583402801784,2.6371544534249587,3.5,75.34727009785595,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,575,2.635301346359864,2.6361477124345565,3.5,75.31850606955877,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,576,2.634756863400065,2.635151748621981,3.5,75.29004996062802,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,577,2.634168028047285,2.6341340031962157,3.5,75.26097151989188,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,578,2.6329818855556923,2.63316438895653,3.5,75.23326825590085,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,579,2.632012745901012,2.632205190170109,3.5,75.20586257628882,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,580,2.631246102036405,2.6312277127310724,3.5,75.1779346494592,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,581,2.6301392771554903,2.63025584655964,3.5,75.15016704456114,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,582,2.629253280663791,2.629302693853482,3.5,75.12293411009948,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,583,2.628370663504502,2.6284799101559218,3.5,75.09942600445491,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,584,2.627372992014026,2.6275508600446003,3.5,75.07288171556002,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,585,2.626506338969726,2.6266400492869058,3.5,75.04685855105446,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,586,2.625466849431152,2.6256992208720904,3.5,75.01997773920257,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,587,2.6244795440886803,2.624739226244012,3.5,74.99254932125748,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,588,2.623896800271402,2.6237889510657313,3.5,74.96539860187804,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,589,2.6228095205253097,2.622818148262064,3.5,74.93766137891612,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,590,2.621689408624808,2.6232160998934195,3.5,74.94903142552627,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,591,2.620794222186416,2.6217900689770137,3.5,74.90828768505753,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,592,2.619840200427517,2.6203622488023677,3.5,74.86749282292479,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,593,2.618958383482124,2.6188889088490552,3.5,74.8253973956873,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,594,2.61848176978814,2.6174513998352906,3.5,74.78432570957973,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,595,2.616918262506103,2.6162662739273825,3.5,74.75046496935379,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,596,2.615967939778509,2.614803138079822,3.5,74.70866108799491,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,597,2.615533208954808,2.6133862416558604,3.5,74.66817833302458,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,598,2.6147850649915934,2.6119944907828674,3.5,74.62841402236765,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,599,2.6135677881289388,2.610604234136971,3.5,74.58869240391346,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,600,2.609140993202988,2.6092553979793798,3.5,74.55015422798228,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,601,2.6097382984685584,2.6079238295104585,3.5,74.51210941458453,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,602,2.6081301533224828,2.606662594198682,3.5,74.47607411996235,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,603,2.6071196237574608,2.60541225642012,3.5,74.440350183432,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,604,2.6058097819032118,2.6041880607933456,3.5,74.40537316552415,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,605,2.604811658847656,2.6030097537996486,3.5,74.37170725141854,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,606,2.6040952793752723,2.6018780542041613,3.5,74.33937297726175,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,607,2.5656098967781564,2.6007827058646953,3.5,74.30807731041988,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,608,2.602165021654595,2.5997988596227386,3.5,74.27996741779252,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,609,2.601629526736111,2.5987947013609656,3.5,74.25127718174187,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,610,2.600816873382294,2.5978317138826403,3.5,74.22376325378971,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,611,2.599750325506592,2.596901667418882,3.5,74.19719049768233,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,612,2.5929113716487633,2.5960295902612462,3.5,74.17227400746417,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,613,2.597906216023493,2.595170191931777,3.5,74.14771976947934,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,614,2.596368674678005,2.594330343661088,3.5,74.1237241046025,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,615,2.5955141035847977,2.5935533153121155,3.5,74.10152329463187,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,616,2.594984102985978,2.592856936600316,3.5,74.08162676000903,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,617,2.5937942539959007,2.5922167569814576,3.5,74.06333591375594,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,618,2.593244082295329,2.591455023244574,3.5,74.04157209270213,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,619,2.59129945409546,2.590786667166873,3.5,74.0224762047678,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,620,2.590840809539388,2.5901344486366376,3.5,74.00384138961822,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,621,2.589976984239366,2.5896654793882004,3.5,73.9904422682343,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,622,2.588691218445094,2.588949675233895,3.5,73.96999072096843,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,623,2.5878491339963112,2.588251164556214,3.5,73.95003327303469,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,624,2.586822469440917,2.5875842553496464,3.5,73.93097872427562,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,625,2.583705512303196,2.5851013005847685,3.5,73.86003715956483,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,626,2.583759325208469,2.5840114192699297,3.5,73.82889769342657,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,627,2.582498601823323,2.582926167850411,3.5,73.79789051001174,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,628,2.5815292205356193,2.581888754751105,3.5,73.76825013574584,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,629,2.5805194260115543,2.5808637454335512,3.5,73.73896415524432,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,630,2.5795107274452063,2.5795641811714223,3.5,73.70183374775492,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,631,2.578989012569853,2.578486905263182,3.5,73.67105443609091,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,632,2.578198859441594,2.577383080831344,3.5,73.63951659518126,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,633,2.5768115000061043,2.576418721424745,3.5,73.61196346927844,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,634,2.575470580209556,2.575402995429818,3.5,73.58294272656623,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,635,2.574525666010606,2.574343463340521,3.5,73.55267038115774,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,636,2.573346553787842,2.5732974606970367,3.5,73.5227845913439,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,637,2.571811295696344,2.5725957622882802,3.5,73.50273606537942,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,638,2.56620920068739,2.5713773845847165,3.5,73.46792527384903,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,639,2.5703950368227813,2.5701944114049673,3.5,73.43412604014192,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,640,2.569493895603842,2.569017696511967,3.5,73.40050561462762,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,641,2.568621267153592,2.567881889903413,3.5,73.36805399724038,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,642,2.567454673690455,2.566760816946862,3.5,73.33602334133892,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,643,2.5664434455688463,2.5655220946736597,3.5,73.30063127639028,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,644,2.5659645477769617,2.5644084000312515,3.5,73.26881142946434,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,645,2.5642901664104545,2.56320899051018,3.5,73.23454258600513,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,646,2.563101226606852,2.5620089028206854,3.5,73.2002543663053,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,647,2.5619151396369104,2.5608060233465895,3.5,73.16588638133112,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,648,2.5610078548376483,2.5596087352135397,3.5,73.13167814895827,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,649,2.560170116811255,2.558479176059397,3.5,73.09940503026849,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,650,2.5556611226726615,2.5574053072787573,3.5,73.06872306510735,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,651,2.5557098468794752,2.5563298230096607,3.5,73.03799494313316,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,652,2.555260363769934,2.555244395151849,3.5,73.00698271862426,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,653,2.554302176397977,2.5541762176631355,3.5,72.97646336180387,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,654,2.542800933030193,2.5530942720830816,3.5,72.94555063094519,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,655,2.5529688460375977,2.5519954416973785,3.5,72.91415547706795,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,656,2.551637830171442,2.5506832728712845,3.5,72.87666493917956,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,657,2.5505300308131202,2.549610587893098,3.5,72.84601679694566,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,658,2.549007566195883,2.548692688999047,3.5,72.81979111425849,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,659,2.547897445168861,2.547701151336985,3.5,72.791461466771,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
Tongji1_CY45-05_1--2,660,2.5476048098784725,2.5466714360659264,3.5,72.76204103045504,Tongji1_CY45-05,Tongji1,Tongji1_CY45-05_1--2.pkl
